43.4821, 392.025, 190.421, -1, 11076607, 0.0338398, 3.32134
43.484, 223.489, 274.259, -1, 11863039, 0.0339394, 3.36001
43.9812, 349.888, 95.2491, -1, 2818559, 0.0266178, 1.86791
43.9812, 349.888, 274.568, -1, 2818559, 0.0266178, 1.86791
44.0219, 110.893, 191.022, -1, 2097920, 0.0314184, 5.86825
44.6641, 39.7074, 102.497, -1, 6882303, 0.0654416, 3.13513
45.6208, 124.51, 91.972, -1, 8520191, 0.0319647, 2.01981
45.972, 84.2378, 271.415, -1, 5898497, 0.0306722, 7.79371
46.219, 278.465, 88.6743, -1, 5374719, 0.0350319, 2.43706
46.66, 375.879, 92.7612, -1, 11600383, 0.0361015, 2.10748
46.7532, 193.754, 11.0281, -1, 852737, 0.0404028, 11.5427
46.8272, 269.701, 86.9883, -1, 1704703, 0.0145864, 2.31707
46.9962, 221.394, 128.189, -1, 7406079, 0.0150147, 1.98888
47.387, 303.341, 229.856, -1, 10158591, 0.0345373, 2.06765
47.7614, 373.133, 36.5842, -1, 5177855, 0.0405769, 1.92909
47.7614, 373.133, 88.1162, -1, 5177855, 0.0405769, 1.92909
48.3015, 324.266, 266.708, -1, 257, 0.0403974, 7.18426
48.337, 306.16, 230.351, -1, 6160895, 0.034895, 1.95484
48.4648, 119.882, 102.577, -1, 10224129, 0.0574363, 10.4211
48.7802, 143.557, 273.008, -1, 12715007, 0.0405345, 3.39736
48.7942, 260.092, 10.6806, -1, 8847873, 0.0400281, 10.2293
49.0935, 477.633, 85.7057, -1, 8520192, 0.01576, 5.09263
49.1788, 466.255, 269.092, -1, 1901311, 0.0270104, 2.32283
49.4132, 474.988, 82.1938, -1, 3605247, 0.0175967, 2.37749
50.539, 350.03, 73.1666, -1, 7865087, 0.0313268, 2.52288
50.9833, 311.303, 259.176, -1, 16450303, 0.0445836, 2.84014
51.3264, 382.649, 28.9098, -1, 13239040, 0.0288966, 6.84825
51.5534, 34.143, 1.41098, -1, 1049345, 0.0459986, 11.5745
51.6481, 329.182, 254.185, -1, 8716799, 0.0315431, 2.02567
52.2941, 374.18, 51.9576, -1, 12321791, 0.0404667, 3.37938
52.2941, 374.18, 109.825, -1, 12321791, 0.0404667, 3.37938
52.2941, 374.18, 258.698, -1, 12321791, 0.0404667, 3.37938
52.3678, 293.848, 249.552, -1, 721408, 0.01767, 4.57217
52.7056, 123.21, 88.0903, -1, 4981248, 0.0556035, 4.84803
52.8016, 316.061, 84.0717, -1, 15401216, 0.0285482, 4.44429
52.804, 368.408, 91.7745, -1, 4522495, 0.0151471, 1.9122
52.8089, 387.249, 10.1675, -1, 6685183, 0.0242881, 1.96955
53.1038, 354.985, 269.997, -1, 9961728, 0.0399179, 4.12382
53.6223, 378.082, 251.713, -1, 9437951, 0.0342689, 2.57799
54.2707, 196.862, 3.67474, -1, 5833215, 0.0273534, 1.94637
54.7958, 124.866, 88.5943, -1, 16253439, 0.0522432, 2.24818
54.8073, 255.554, 9.01514, -1, 8127231, 0.0476974, 2.5309
55.2989, 139.61, 274.434, -1, 7734271, 0.0353615, 3.1728
55.3043, 348.86, 358.802, -1, 4588031, 0.0429049, 1.91366
55.5184, 117.003, 2.94678, -1, 1573375, 0.0271408, 1.83482
56.2725, 40.799, 92.2042, -1, 10814463, 0.0602501, 3.3099
56.4046, 213.342, 3.18478, -1, 11796991, 0.0544001, 2.11392
56.5781, 303.073, 127.673, -1, 6489087, 0.0526816, 3.11734
56.5781, 303.073, 357.588, -1, 6489087, 0.0526816, 3.11734
56.5956, 207.905, 359.067, -1, 4391423, 0.0519463, 1.90904
56.796, 169.331, 11.5789, -1, 9438207, 0.0400782, 3.24706
56.8002, 407.645, 278.028, -1, 15532544, 0.0173715, 5.61175
56.8705, 324.571, 206.328, -1, 6030079, 0.0376008, 2.45928
56.8705, 324.571, 277.995, -1, 6030079, 0.0376008, 2.45928
57.0213, 320.492, 75.3809, -1, 1573631, 0.0307657, 2.3121
57.07, 197.902, 1.91541, -1, 66047, 0.024932, 1.7973
57.1379, 296.6, 244.315, -1, 1180159, 0.0387598, 1.8262
57.4059, 375.603, 114.342, -1, 6226687, 0.0383, 2.46595
57.4801, 123.481, 1.05798, -1, 3932671, 0.0375094, 1.89709
58.1975, 325.732, 221.597, -1, 4653312, 0.0376519, 3.83195
58.1975, 325.732, 280.599, -1, 4653312, 0.0376519, 3.83195
58.4669, 330.41, 114.504, -1, 3211775, 0.019149, 1.87729
58.8299, 80.4541, 271.163, -1, 10486271, 0.0226854, 2.07603
59.1093, 258.865, 10.8752, -1, 10813696, 0.0282942, 4.17057
59.4933, 281.03, 157.453, -1, 4981503, 0.0276556, 2.4237
59.5354, 412.966, 272.467, -1, 262400, 0.0184361, 3.60577
59.5366, 369.694, 100.791, -1, 6554112, 0.0202787, 4.95402
59.9611, 219.94, 77.2461, -1, 6685183, 0.014093, 1.97063
59.9611, 219.94, 137.06, -1, 6685183, 0.014093, 1.97063
59.9611, 219.94, 299.24, -1, 6685183, 0.014093, 1.97063
60.1832, 293.647, 224.624, -1, 3212031, 0.0193733, 2.36446
60.1832, 293.647, 253.742, -1, 3212031, 0.0193733, 2.36446
60.6843, 352.781, 107.019, -1, 1442559, 0.0251212, 2.30835
60.801, 83.2846, 280.598, -1, 14942719, 0.0471764, 2.20821
60.8874, 249.556, 85.2023, -1, 2163199, 0.0237752, 1.85004
60.8874, 249.556, 271.668, -1, 2163199, 0.0237752, 1.85004
61.0354, 356.76, 265.266, -1, 394239, 0.0443275, 2.86668
61.2055, 225.197, 270.187, -1, 12714495, 0.0287162, 2.14198
61.3398, 162.862, 93.2172, -1, 1507839, 0.0266048, 1.83385
62.5235, 43.7846, 74.7143, -1, 9568767, 0.0257475, 2.05015
62.5235, 43.7846, 108.447, -1, 9568767, 0.0257475, 2.05015
62.5235, 43.7846, 169.592, -1, 9568767, 0.0257475, 2.05015
62.5444, 381.71, 99.6693, -1, 9634815, 0.0411587, 3.25788
62.5946, 252.474, 89.0049, -1, 4063743, 0.0237098, 1.90002
62.698, 288.546, 252.63, -1, 6882303, 0.023277, 3.13632
62.8737, 406.495, 269.332, -1, 7668223, 0.0370355, 1.99746
63.1307, 85.7873, 18.6398, -1, 4129279, 0.0210596, 1.9006
63.1997, 377.311, 251.735, -1, 14877439, 0.0444971, 2.78009
63.204, 402.741, 270.013, -1, 15205375, 0.0315804, 3.51848
63.204, 402.741, 356.475, -1, 15205375, 0.0315804, 3.51848
63.3457, 165.26, 93.6531, -1, 4129279, 0.0272478, 1.9008
63.9391, 295.752, 292.39, -1, 9044479, 0.0211022, 2.03471
64.2726, 390.158, 104.366, -1, 9044736, 0.0411852, 6.4641
64.3036, 323.044, 109.71, -1, 16253695, 0.0487443, 2.83308
64.3036, 323.044, 282.945, -1, 16253695, 0.0487443, 2.83308
64.3091, 32.7124, 358.957, -1, 6357249, 0.0152284, 7.84449
64.5616, 355.05, 173.648, -1, 8061439, 0.0199101, 2.00834
64.7314, 132.981, 279.74, -1, 2359554, 0.0304298, 14.8493
64.7402, 80.4911, 289.818, -1, 8258303, 0.0214149, 2.53745
64.956, 341.031, 266.069, -1, 7799299, 0.0202373, 40.3155
65.1757, 292.145, 252.329, -1, 6489087, 0.0189822, 3.11845
65.218, 137.137, 274.192, -1, 2949631, 0.0221041, 1.871
65.6327, 136.364, 273.673, -1, 7013375, 0.0218636, 3.14056
66.1247, 314.839, 294.624, -1, 8126975, 0.0243265, 2.00866
66.5458, 277.04, 283.207, -1, 8192767, 0.0192688, 2.53339
66.8854, 51.9001, 279.78, -1, 11469311, 0.0354208, 2.10493
67.1388, 474.846, 79.1121, -1, 3933183, 0.0248997, 3.00917
67.3509, 77.7561, 306.384, -1, 2884352, 0.0254565, 5.93587
67.5268, 412.537, 280.867, -1, 14352895, 0.0328221, 2.19002
67.8309, 306.741, 98.8925, -1, 16253440, 0.0330864, 5.66368
68.3047, 210.737, 15.957, -1, 13172994, 0.0291131, 17.2394
68.3047, 210.737, 278.511, -1, 13172994, 0.0291131, 17.2394
68.4382, 324.056, 281.99, -1, 5768191, 0.0420097, 3.0882
68.4533, 320.159, 107.915, -1, 14877439, 0.0371459, 2.77926
68.6328, 47.9722, 279.689, -1, 9175296, 0.0305162, 4.07714
68.7041, 351.588, 101.555, -1, 524799, 0.0149247, 1.80825
68.7041, 351.588, 138.298, -1, 524799, 0.0149247, 1.80825
69.0286, 140.672, 276.289, -1, 4981759, 0.0401178, 3.05287
69.5121, 370.136, 82.1255, -1, 3277823, 0.0319664, 2.98309
69.8966, 314.814, 99.2726, -1, 14156032, 0.0399695, 4.36849
70.0282, 420.201, 288.323, -1, 14876928, 0.0133739, 4.41262
70.1228, 417.878, 308.128, -1, 9175551, 0.0167903, 2.03895
71.4462, 331.024, 215.654, -1, 11076095, 0.0157257, 2.09306
71.6112, 474.719, 80.3227, -1, 3605503, 0.025035, 2.99721
71.6962, 470.045, 80.2338, -1, 12845312, 0.0407075, 4.28964
71.6962, 470.045, 274.576, -1, 12845312, 0.0407075, 4.28964
71.7316, 310.579, 99.9674, -1, 10748671, 0.0227653, 2.62587
71.7894, 241.765, 93.9207, -1, 7733505, 0.0149873, 7.99378
71.9117, 224.388, 272.899, -1, 8519936, 0.0318624, 4.03983
72.1051, 129.706, 94.8378, -1, 8651263, 0.0142699, 2.02366
72.1383, 276.484, 103.294, -1, 5112319, 0.0144531, 1.9279
72.1383, 276.484, 254.583, -1, 5112319, 0.0144531, 1.9279
72.2418, 287.116, 233.24, -1, 13107967, 0.0211436, 2.71318
72.5837, 126.312, 92.5168, -1, 15860735, 0.0181064, 3.55069
72.8023, 348.225, 63.5809, -1, 8454912, 0.0207234, 6.40916
72.8491, 266.008, 269.056, -1, 393986, 0.030632, 22.9261
72.8491, 266.008, 351.145, -1, 393986, 0.030632, 22.9261
73.3399, 371.329, 87.6206, -1, 4784895, 0.0315241, 2.41767
73.4071, 362.395, 247.323, -1, 12911103, 0.0335216, 2.14732
73.4138, 330.3, 270.85, -1, 10027264, 0.0153941, 4.1244
73.5584, 350.869, 60.308, -1, 14352895, 0.017273, 2.19051
74.0764, 173.414, 90.3273, -1, 13304320, 0.0166149, 5.43775
74.1406, 398.383, 283.727, -1, 10945026, 0.0648514, 21.0686
74.2458, 324.794, 91.9036, -1, 8848383, 0.0395204, 3.22123
74.2458, 324.794, 264.292, -1, 8848383, 0.0395204, 3.22123
74.3624, 282.962, 201.928, -1, 9372159, 0.018486, 2.04505
74.8466, 289.976, 235.332, -1, 197375, 0.0214047, 2.26945
75.1891, 328.152, 253.702, -1, 4129279, 0.0175159, 1.90079
75.3411, 358.584, 60.0847, -1, 4457215, 0.0327337, 2.40618
75.3411, 358.584, 288.794, -1, 4457215, 0.0327337, 2.40618
